run_id,turn,dept_id,CDC,adj_CDC,I_count,E_count,pattern_id
1,1,0,0.0,,14.0,0.0,1
1,1,1,0.0,,14.0,0.0,1
1,2,0,0.0,,14.0,0.0,1
1,2,1,0.0,,14.0,0.0,1
1,3,0,0.0,,14.0,0.0,1
1,3,1,0.0,,14.0,0.0,1
1,4,0,0.0,,14.0,0.0,1
1,4,1,0.0,,14.0,0.0,1
1,5,0,0.0,,14.0,0.0,1
1,5,1,0.0,,14.0,0.0,1
1,6,0,0.0,,14.0,0.0,1
1,6,1,0.0,,14.0,0.0,1
1,7,0,0.0,,14.0,0.0,1
1,7,1,0.0,,14.0,0.0,1
1,8,0,0.0,,14.0,0.0,1
1,8,1,0.0,,14.0,0.0,1
2,1,0,0.0,0.0,14.0,0.0,2
2,1,1,0.0,0.0,14.0,0.0,2
2,2,0,0.0,0.0,14.0,0.0,2
2,2,1,0.0,0.0,14.0,0.0,2
2,3,0,0.0,0.0,14.0,0.0,2
2,3,1,0.0,0.0,14.0,0.0,2
2,4,0,0.0,0.0,14.0,0.0,2
2,4,1,0.0,0.0,14.0,0.0,2
2,5,0,0.0,0.0,14.0,0.0,2
2,5,1,0.0,0.0,14.0,0.0,2
2,6,0,0.0,0.0,14.0,0.0,2
2,6,1,0.0,0.0,14.0,0.0,2
2,7,0,0.0,0.0,14.0,0.0,2
2,7,1,0.0,0.0,14.0,0.0,2
2,8,0,0.125,1.0,14.0,2.0,2
2,8,1,0.14285714285714285,1.0,12.0,2.0,2
3,1,0,0.0,0.0,14.0,0.0,3
3,1,1,0.0,0.0,14.0,0.0,3
3,2,0,0.0,0.0,14.0,0.0,3
3,2,1,0.0,0.0,14.0,0.0,3
3,3,0,0.0,0.0,14.0,0.0,3
3,3,1,0.0,0.0,14.0,0.0,3
3,4,0,0.0,0.0,14.0,0.0,3
3,4,1,0.0,0.0,14.0,0.0,3
3,5,0,0.0,0.0,14.0,0.0,3
3,5,1,0.0,0.0,14.0,0.0,3
3,6,0,0.0,0.0,14.0,0.0,3
3,6,1,0.0,0.0,14.0,0.0,3
3,7,0,0.0,0.0,14.0,0.0,3
3,7,1,0.0,0.0,14.0,0.0,3
3,8,0,0.0,0.0,14.0,0.0,3
3,8,1,0.0,0.0,14.0,0.0,3
4,1,0,0.25,1.0,12.0,4.0,4
4,1,1,0.25,1.0,12.0,4.0,4
4,2,0,0.0,0.0,14.0,0.0,4
4,2,1,0.0,0.0,14.0,0.0,4
4,3,0,0.0,0.0,14.0,0.0,4
4,3,1,0.0,0.0,14.0,0.0,4
4,4,0,0.0,0.0,14.0,0.0,4
4,4,1,0.0,0.0,14.0,0.0,4
4,5,0,0.0,0.0,14.0,0.0,4
4,5,1,0.0,0.0,14.0,0.0,4
4,6,0,0.0,0.0,14.0,0.0,4
4,6,1,0.0,0.0,14.0,0.0,4
4,7,0,0.0,0.0,14.0,0.0,4
4,7,1,0.0,0.0,14.0,0.0,4
4,8,0,0.0,0.0,14.0,0.0,4
4,8,1,0.0,0.0,14.0,0.0,4
5,1,0,0.0,,14.0,0.0,1
5,1,1,0.0,,14.0,0.0,1
5,2,0,0.0,,14.0,0.0,1
5,2,1,0.0,,14.0,0.0,1
5,3,0,0.0,,14.0,0.0,1
5,3,1,0.0,,14.0,0.0,1
5,4,0,0.0,,14.0,0.0,1
5,4,1,0.0,,14.0,0.0,1
5,5,0,0.0,,14.0,0.0,1
5,5,1,0.0,,14.0,0.0,1
5,6,0,0.0,,14.0,0.0,1
5,6,1,0.0,,14.0,0.0,1
5,7,0,0.0,,14.0,0.0,1
5,7,1,0.0,,14.0,0.0,1
5,8,0,0.0,,14.0,0.0,1
5,8,1,0.0,,14.0,0.0,1
6,1,0,0.0,0.0,14.0,0.0,2
6,1,1,0.0,0.0,14.0,0.0,2
6,2,0,0.0,0.0,14.0,0.0,2
6,2,1,0.0,0.0,14.0,0.0,2
6,3,0,0.25,2.0,12.0,4.0,2
6,3,1,0.25,2.0,12.0,4.0,2
6,4,0,0.0,0.0,14.0,0.0,2
6,4,1,0.0,0.0,14.0,0.0,2
6,5,0,0.0,0.0,14.0,0.0,2
6,5,1,0.0,0.0,14.0,0.0,2
6,6,0,0.0,0.0,14.0,0.0,2
6,6,1,0.0,0.0,14.0,0.0,2
6,7,0,0.125,1.0,14.0,2.0,2
6,7,1,0.14285714285714285,1.0,12.0,2.0,2
6,8,0,0.0,0.0,14.0,0.0,2
6,8,1,0.0,0.0,14.0,0.0,2
7,1,0,0.0,0.0,14.0,0.0,3
7,1,1,0.0,0.0,14.0,0.0,3
7,2,0,0.0,0.0,14.0,0.0,3
7,2,1,0.0,0.0,14.0,0.0,3
7,3,0,0.0,0.0,14.0,0.0,3
7,3,1,0.0,0.0,14.0,0.0,3
7,4,0,0.0,0.0,14.0,0.0,3
7,4,1,0.0,0.0,14.0,0.0,3
7,5,0,0.0,0.0,14.0,0.0,3
7,5,1,0.0,0.0,14.0,0.0,3
7,6,0,0.0,0.0,14.0,0.0,3
7,6,1,0.0,0.0,14.0,0.0,3
7,7,0,0.0,0.0,14.0,0.0,3
7,7,1,0.0,0.0,14.0,0.0,3
7,8,0,0.0,0.0,14.0,0.0,3
7,8,1,0.0,0.0,14.0,0.0,3
8,1,0,0.0,0.0,14.0,0.0,4
8,1,1,0.0,0.0,14.0,0.0,4
8,2,0,0.0,0.0,14.0,0.0,4
8,2,1,0.0,0.0,14.0,0.0,4
8,3,0,0.0,0.0,14.0,0.0,4
8,3,1,0.0,0.0,14.0,0.0,4
8,4,0,0.0,0.0,14.0,0.0,4
8,4,1,0.0,0.0,14.0,0.0,4
8,5,0,0.0,0.0,14.0,0.0,4
8,5,1,0.0,0.0,14.0,0.0,4
8,6,0,0.14285714285714285,0.5,12.0,2.0,4
8,6,1,0.125,0.5,14.0,2.0,4
8,7,0,0.0,0.0,14.0,0.0,4
8,7,1,0.0,0.0,14.0,0.0,4
8,8,0,0.0,0.0,14.0,0.0,4
8,8,1,0.0,0.0,14.0,0.0,4
9,1,0,0.0,,14.0,0.0,1
9,1,1,0.0,,14.0,0.0,1
9,2,0,0.0,,14.0,0.0,1
9,2,1,0.0,,14.0,0.0,1
9,3,0,0.0,,14.0,0.0,1
9,3,1,0.0,,14.0,0.0,1
9,4,0,0.0,,14.0,0.0,1
9,4,1,0.0,,14.0,0.0,1
9,5,0,0.0,,14.0,0.0,1
9,5,1,0.0,,14.0,0.0,1
9,6,0,0.0,,14.0,0.0,1
9,6,1,0.0,,14.0,0.0,1
9,7,0,0.0,,14.0,0.0,1
9,7,1,0.0,,14.0,0.0,1
9,8,0,0.0,,14.0,0.0,1
9,8,1,0.0,,14.0,0.0,1
10,1,0,0.0,0.0,14.0,0.0,2
10,1,1,0.0,0.0,14.0,0.0,2
10,2,0,0.0,0.0,14.0,0.0,2
10,2,1,0.0,0.0,14.0,0.0,2
10,3,0,0.0,0.0,14.0,0.0,2
10,3,1,0.0,0.0,14.0,0.0,2
10,4,0,0.0,0.0,14.0,0.0,2
10,4,1,0.0,0.0,14.0,0.0,2
10,5,0,0.0,0.0,14.0,0.0,2
10,5,1,0.0,0.0,14.0,0.0,2
10,6,0,0.0,0.0,14.0,0.0,2
10,6,1,0.0,0.0,14.0,0.0,2
10,7,0,0.0,0.0,14.0,0.0,2
10,7,1,0.0,0.0,14.0,0.0,2
10,8,0,0.0,0.0,14.0,0.0,2
10,8,1,0.0,0.0,14.0,0.0,2
11,1,0,0.0,0.0,14.0,0.0,3
11,1,1,0.0,0.0,14.0,0.0,3
11,2,0,0.125,1.0,14.0,2.0,3
11,2,1,0.14285714285714285,1.0,12.0,2.0,3
11,3,0,0.125,1.0,14.0,2.0,3
11,3,1,0.14285714285714285,1.0,12.0,2.0,3
11,4,0,0.0,0.0,14.0,0.0,3
11,4,1,0.0,0.0,14.0,0.0,3
11,5,0,0.0,0.0,14.0,0.0,3
11,5,1,0.0,0.0,14.0,0.0,3
11,6,0,0.0,0.0,14.0,0.0,3
11,6,1,0.0,0.0,14.0,0.0,3
11,7,0,0.0,0.0,14.0,0.0,3
11,7,1,0.0,0.0,14.0,0.0,3
11,8,0,0.0,0.0,14.0,0.0,3
11,8,1,0.0,0.0,14.0,0.0,3
12,1,0,0.125,0.5,14.0,2.0,4
12,1,1,0.14285714285714285,0.5,12.0,2.0,4
12,2,0,0.0,0.0,14.0,0.0,4
12,2,1,0.0,0.0,14.0,0.0,4
12,3,0,0.0,0.0,14.0,0.0,4
12,3,1,0.0,0.0,14.0,0.0,4
12,4,0,0.0,0.0,14.0,0.0,4
12,4,1,0.0,0.0,14.0,0.0,4
12,5,0,0.0,0.0,14.0,0.0,4
12,5,1,0.0,0.0,14.0,0.0,4
12,6,0,0.0,0.0,14.0,0.0,4
12,6,1,0.0,0.0,14.0,0.0,4
12,7,0,0.0,0.0,14.0,0.0,4
12,7,1,0.0,0.0,14.0,0.0,4
12,8,0,0.0,0.0,14.0,0.0,4
12,8,1,0.0,0.0,14.0,0.0,4
13,1,0,0.0,,14.0,0.0,1
13,1,1,0.0,,14.0,0.0,1
13,2,0,0.0,,14.0,0.0,1
13,2,1,0.0,,14.0,0.0,1
13,3,0,0.0,,14.0,0.0,1
13,3,1,0.0,,14.0,0.0,1
13,4,0,0.0,,14.0,0.0,1
13,4,1,0.0,,14.0,0.0,1
13,5,0,0.0,,14.0,0.0,1
13,5,1,0.0,,14.0,0.0,1
13,6,0,0.0,,14.0,0.0,1
13,6,1,0.0,,14.0,0.0,1
13,7,0,0.0,,14.0,0.0,1
13,7,1,0.0,,14.0,0.0,1
13,8,0,0.0,,14.0,0.0,1
13,8,1,0.0,,14.0,0.0,1
14,1,0,0.0,0.0,14.0,0.0,2
14,1,1,0.0,0.0,14.0,0.0,2
14,2,0,0.0,0.0,14.0,0.0,2
14,2,1,0.0,0.0,14.0,0.0,2
14,3,0,0.0,0.0,14.0,0.0,2
14,3,1,0.0,0.0,14.0,0.0,2
14,4,0,0.0,0.0,14.0,0.0,2
14,4,1,0.0,0.0,14.0,0.0,2
14,5,0,0.125,1.0,14.0,2.0,2
14,5,1,0.14285714285714285,1.0,12.0,2.0,2
14,6,0,0.25,2.0,12.0,4.0,2
14,6,1,0.25,2.0,12.0,4.0,2
14,7,0,0.0,0.0,14.0,0.0,2
14,7,1,0.0,0.0,14.0,0.0,2
14,8,0,0.0,0.0,14.0,0.0,2
14,8,1,0.0,0.0,14.0,0.0,2
15,1,0,0.0,0.0,14.0,0.0,3
15,1,1,0.0,0.0,14.0,0.0,3
15,2,0,0.0,0.0,14.0,0.0,3
15,2,1,0.0,0.0,14.0,0.0,3
15,3,0,0.0,0.0,14.0,0.0,3
15,3,1,0.0,0.0,14.0,0.0,3
15,4,0,0.0,0.0,14.0,0.0,3
15,4,1,0.0,0.0,14.0,0.0,3
15,5,0,0.0,0.0,14.0,0.0,3
15,5,1,0.0,0.0,14.0,0.0,3
15,6,0,0.0,0.0,14.0,0.0,3
15,6,1,0.0,0.0,14.0,0.0,3
15,7,0,0.0,0.0,14.0,0.0,3
15,7,1,0.0,0.0,14.0,0.0,3
15,8,0,0.0,0.0,14.0,0.0,3
15,8,1,0.0,0.0,14.0,0.0,3
16,1,0,0.0,0.0,14.0,0.0,4
16,1,1,0.0,0.0,14.0,0.0,4
16,2,0,0.125,0.5,14.0,2.0,4
16,2,1,0.14285714285714285,0.5,12.0,2.0,4
16,3,0,0.0,0.0,14.0,0.0,4
16,3,1,0.0,0.0,14.0,0.0,4
16,4,0,0.0,0.0,14.0,0.0,4
16,4,1,0.0,0.0,14.0,0.0,4
16,5,0,0.0,0.0,14.0,0.0,4
16,5,1,0.0,0.0,14.0,0.0,4
16,6,0,0.0,0.0,14.0,0.0,4
16,6,1,0.0,0.0,14.0,0.0,4
16,7,0,0.0,0.0,14.0,0.0,4
16,7,1,0.0,0.0,14.0,0.0,4
16,8,0,0.0,0.0,14.0,0.0,4
16,8,1,0.0,0.0,14.0,0.0,4
17,1,0,0.0,,14.0,0.0,1
17,1,1,0.0,,14.0,0.0,1
17,2,0,0.0,,14.0,0.0,1
17,2,1,0.0,,14.0,0.0,1
17,3,0,0.0,,14.0,0.0,1
17,3,1,0.0,,14.0,0.0,1
17,4,0,0.0,,14.0,0.0,1
17,4,1,0.0,,14.0,0.0,1
17,5,0,0.0,,14.0,0.0,1
17,5,1,0.0,,14.0,0.0,1
17,6,0,0.0,,14.0,0.0,1
17,6,1,0.0,,14.0,0.0,1
17,7,0,0.0,,14.0,0.0,1
17,7,1,0.0,,14.0,0.0,1
17,8,0,0.0,,14.0,0.0,1
17,8,1,0.0,,14.0,0.0,1
18,1,0,0.0,0.0,14.0,0.0,2
18,1,1,0.0,0.0,14.0,0.0,2
18,2,0,0.0,0.0,14.0,0.0,2
18,2,1,0.0,0.0,14.0,0.0,2
18,3,0,0.0,0.0,14.0,0.0,2
18,3,1,0.0,0.0,14.0,0.0,2
18,4,0,0.0,0.0,14.0,0.0,2
18,4,1,0.0,0.0,14.0,0.0,2
18,5,0,0.0,0.0,14.0,0.0,2
18,5,1,0.0,0.0,14.0,0.0,2
18,6,0,0.0,0.0,14.0,0.0,2
18,6,1,0.0,0.0,14.0,0.0,2
18,7,0,0.0,0.0,14.0,0.0,2
18,7,1,0.0,0.0,14.0,0.0,2
18,8,0,0.0,0.0,14.0,0.0,2
18,8,1,0.0,0.0,14.0,0.0,2
19,1,0,0.25,2.0,12.0,4.0,3
19,1,1,0.25,2.0,12.0,4.0,3
19,2,0,0.125,1.0,14.0,2.0,3
19,2,1,0.14285714285714285,1.0,12.0,2.0,3
19,3,0,0.0,0.0,14.0,0.0,3
19,3,1,0.0,0.0,14.0,0.0,3
19,4,0,0.0,0.0,14.0,0.0,3
19,4,1,0.0,0.0,14.0,0.0,3
19,5,0,0.0,0.0,14.0,0.0,3
19,5,1,0.0,0.0,14.0,0.0,3
19,6,0,0.0,0.0,14.0,0.0,3
19,6,1,0.0,0.0,14.0,0.0,3
19,7,0,0.0,0.0,14.0,0.0,3
19,7,1,0.0,0.0,14.0,0.0,3
19,8,0,0.0,0.0,14.0,0.0,3
19,8,1,0.0,0.0,14.0,0.0,3
20,1,0,0.0,0.0,14.0,0.0,4
20,1,1,0.0,0.0,14.0,0.0,4
20,2,0,0.0,0.0,14.0,0.0,4
20,2,1,0.0,0.0,14.0,0.0,4
20,3,0,0.0,0.0,14.0,0.0,4
20,3,1,0.0,0.0,14.0,0.0,4
20,4,0,0.0,0.0,14.0,0.0,4
20,4,1,0.0,0.0,14.0,0.0,4
20,5,0,0.0,0.0,14.0,0.0,4
20,5,1,0.0,0.0,14.0,0.0,4
20,6,0,0.14285714285714285,0.5,12.0,2.0,4
20,6,1,0.125,0.5,14.0,2.0,4
20,7,0,0.0,0.0,14.0,0.0,4
20,7,1,0.0,0.0,14.0,0.0,4
20,8,0,0.0,0.0,14.0,0.0,4
20,8,1,0.0,0.0,14.0,0.0,4
21,1,0,0.0,,14.0,0.0,1
21,1,1,0.0,,14.0,0.0,1
21,2,0,0.0,,14.0,0.0,1
21,2,1,0.0,,14.0,0.0,1
21,3,0,0.0,,14.0,0.0,1
21,3,1,0.0,,14.0,0.0,1
21,4,0,0.0,,14.0,0.0,1
21,4,1,0.0,,14.0,0.0,1
21,5,0,0.0,,14.0,0.0,1
21,5,1,0.0,,14.0,0.0,1
21,6,0,0.0,,14.0,0.0,1
21,6,1,0.0,,14.0,0.0,1
21,7,0,0.0,,14.0,0.0,1
21,7,1,0.0,,14.0,0.0,1
21,8,0,0.0,,14.0,0.0,1
21,8,1,0.0,,14.0,0.0,1
22,1,0,0.0,0.0,14.0,0.0,2
22,1,1,0.0,0.0,14.0,0.0,2
22,2,0,0.0,0.0,14.0,0.0,2
22,2,1,0.0,0.0,14.0,0.0,2
22,3,0,0.0,0.0,14.0,0.0,2
22,3,1,0.0,0.0,14.0,0.0,2
22,4,0,0.0,0.0,14.0,0.0,2
22,4,1,0.0,0.0,14.0,0.0,2
22,5,0,0.0,0.0,14.0,0.0,2
22,5,1,0.0,0.0,14.0,0.0,2
22,6,0,0.0,0.0,14.0,0.0,2
22,6,1,0.0,0.0,14.0,0.0,2
22,7,0,0.0,0.0,14.0,0.0,2
22,7,1,0.0,0.0,14.0,0.0,2
22,8,0,0.0,0.0,14.0,0.0,2
22,8,1,0.0,0.0,14.0,0.0,2
23,1,0,0.0,0.0,14.0,0.0,3
23,1,1,0.0,0.0,14.0,0.0,3
23,2,0,0.0,0.0,14.0,0.0,3
23,2,1,0.0,0.0,14.0,0.0,3
23,3,0,0.0,0.0,14.0,0.0,3
23,3,1,0.0,0.0,14.0,0.0,3
23,4,0,0.0,0.0,14.0,0.0,3
23,4,1,0.0,0.0,14.0,0.0,3
23,5,0,0.0,0.0,14.0,0.0,3
23,5,1,0.0,0.0,14.0,0.0,3
23,6,0,0.0,0.0,14.0,0.0,3
23,6,1,0.0,0.0,14.0,0.0,3
23,7,0,0.0,0.0,14.0,0.0,3
23,7,1,0.0,0.0,14.0,0.0,3
23,8,0,0.0,0.0,14.0,0.0,3
23,8,1,0.0,0.0,14.0,0.0,3
24,1,0,0.0,0.0,14.0,0.0,4
24,1,1,0.0,0.0,14.0,0.0,4
24,2,0,0.0,0.0,14.0,0.0,4
24,2,1,0.0,0.0,14.0,0.0,4
24,3,0,0.0,0.0,14.0,0.0,4
24,3,1,0.0,0.0,14.0,0.0,4
24,4,0,0.25,1.0,12.0,4.0,4
24,4,1,0.25,1.0,12.0,4.0,4
24,5,0,0.0,0.0,14.0,0.0,4
24,5,1,0.0,0.0,14.0,0.0,4
24,6,0,0.0,0.0,14.0,0.0,4
24,6,1,0.0,0.0,14.0,0.0,4
24,7,0,0.0,0.0,14.0,0.0,4
24,7,1,0.0,0.0,14.0,0.0,4
24,8,0,0.0,0.0,14.0,0.0,4
24,8,1,0.0,0.0,14.0,0.0,4
25,1,0,0.0,,14.0,0.0,1
25,1,1,0.0,,14.0,0.0,1
25,2,0,0.0,,14.0,0.0,1
25,2,1,0.0,,14.0,0.0,1
25,3,0,0.0,,14.0,0.0,1
25,3,1,0.0,,14.0,0.0,1
25,4,0,0.0,,14.0,0.0,1
25,4,1,0.0,,14.0,0.0,1
25,5,0,0.0,,14.0,0.0,1
25,5,1,0.0,,14.0,0.0,1
25,6,0,0.0,,14.0,0.0,1
25,6,1,0.0,,14.0,0.0,1
25,7,0,0.0,,14.0,0.0,1
25,7,1,0.0,,14.0,0.0,1
25,8,0,0.0,,14.0,0.0,1
25,8,1,0.0,,14.0,0.0,1
26,1,0,0.25,2.0,12.0,4.0,2
26,1,1,0.25,2.0,12.0,4.0,2
26,2,0,0.0,0.0,14.0,0.0,2
26,2,1,0.0,0.0,14.0,0.0,2
26,3,0,0.0,0.0,14.0,0.0,2
26,3,1,0.0,0.0,14.0,0.0,2
26,4,0,0.0,0.0,14.0,0.0,2
26,4,1,0.0,0.0,14.0,0.0,2
26,5,0,0.0,0.0,14.0,0.0,2
26,5,1,0.0,0.0,14.0,0.0,2
26,6,0,0.14285714285714285,1.0,12.0,2.0,2
26,6,1,0.125,1.0,14.0,2.0,2
26,7,0,0.0,0.0,14.0,0.0,2
26,7,1,0.0,0.0,14.0,0.0,2
26,8,0,0.0,0.0,14.0,0.0,2
26,8,1,0.0,0.0,14.0,0.0,2
27,1,0,0.0,0.0,14.0,0.0,3
27,1,1,0.0,0.0,14.0,0.0,3
27,2,0,0.0,0.0,14.0,0.0,3
27,2,1,0.0,0.0,14.0,0.0,3
27,3,0,0.0,0.0,14.0,0.0,3
27,3,1,0.0,0.0,14.0,0.0,3
27,4,0,0.0,0.0,14.0,0.0,3
27,4,1,0.0,0.0,14.0,0.0,3
27,5,0,0.0,0.0,14.0,0.0,3
27,5,1,0.0,0.0,14.0,0.0,3
27,6,0,0.0,0.0,14.0,0.0,3
27,6,1,0.0,0.0,14.0,0.0,3
27,7,0,0.0,0.0,14.0,0.0,3
27,7,1,0.0,0.0,14.0,0.0,3
27,8,0,0.0,0.0,14.0,0.0,3
27,8,1,0.0,0.0,14.0,0.0,3
28,1,0,0.0,0.0,14.0,0.0,4
28,1,1,0.0,0.0,14.0,0.0,4
28,2,0,0.0,0.0,14.0,0.0,4
28,2,1,0.0,0.0,14.0,0.0,4
28,3,0,0.25,1.0,12.0,4.0,4
28,3,1,0.25,1.0,12.0,4.0,4
28,4,0,0.0,0.0,14.0,0.0,4
28,4,1,0.0,0.0,14.0,0.0,4
28,5,0,0.0,0.0,14.0,0.0,4
28,5,1,0.0,0.0,14.0,0.0,4
28,6,0,0.0,0.0,14.0,0.0,4
28,6,1,0.0,0.0,14.0,0.0,4
28,7,0,0.0,0.0,14.0,0.0,4
28,7,1,0.0,0.0,14.0,0.0,4
28,8,0,0.125,0.5,14.0,2.0,4
28,8,1,0.14285714285714285,0.5,12.0,2.0,4
29,1,0,0.0,,14.0,0.0,1
29,1,1,0.0,,14.0,0.0,1
29,2,0,0.0,,14.0,0.0,1
29,2,1,0.0,,14.0,0.0,1
29,3,0,0.0,,14.0,0.0,1
29,3,1,0.0,,14.0,0.0,1
29,4,0,0.0,,14.0,0.0,1
29,4,1,0.0,,14.0,0.0,1
29,5,0,0.0,,14.0,0.0,1
29,5,1,0.0,,14.0,0.0,1
29,6,0,0.0,,14.0,0.0,1
29,6,1,0.0,,14.0,0.0,1
29,7,0,0.0,,14.0,0.0,1
29,7,1,0.0,,14.0,0.0,1
29,8,0,0.0,,14.0,0.0,1
29,8,1,0.0,,14.0,0.0,1
30,1,0,0.0,0.0,14.0,0.0,2
30,1,1,0.0,0.0,14.0,0.0,2
30,2,0,0.0,0.0,14.0,0.0,2
30,2,1,0.0,0.0,14.0,0.0,2
30,3,0,0.0,0.0,14.0,0.0,2
30,3,1,0.0,0.0,14.0,0.0,2
30,4,0,0.0,0.0,14.0,0.0,2
30,4,1,0.0,0.0,14.0,0.0,2
30,5,0,0.0,0.0,14.0,0.0,2
30,5,1,0.0,0.0,14.0,0.0,2
30,6,0,0.0,0.0,14.0,0.0,2
30,6,1,0.0,0.0,14.0,0.0,2
30,7,0,0.0,0.0,14.0,0.0,2
30,7,1,0.0,0.0,14.0,0.0,2
30,8,0,0.0,0.0,14.0,0.0,2
30,8,1,0.0,0.0,14.0,0.0,2
31,1,0,0.0,0.0,14.0,0.0,3
31,1,1,0.0,0.0,14.0,0.0,3
31,2,0,0.0,0.0,14.0,0.0,3
31,2,1,0.0,0.0,14.0,0.0,3
31,3,0,0.0,0.0,14.0,0.0,3
31,3,1,0.0,0.0,14.0,0.0,3
31,4,0,0.0,0.0,14.0,0.0,3
31,4,1,0.0,0.0,14.0,0.0,3
31,5,0,0.0,0.0,14.0,0.0,3
31,5,1,0.0,0.0,14.0,0.0,3
31,6,0,0.0,0.0,14.0,0.0,3
31,6,1,0.0,0.0,14.0,0.0,3
31,7,0,0.0,0.0,14.0,0.0,3
31,7,1,0.0,0.0,14.0,0.0,3
31,8,0,0.0,0.0,14.0,0.0,3
31,8,1,0.0,0.0,14.0,0.0,3
32,1,0,0.125,0.5,14.0,2.0,4
32,1,1,0.14285714285714285,0.5,12.0,2.0,4
32,2,0,0.0,0.0,14.0,0.0,4
32,2,1,0.0,0.0,14.0,0.0,4
32,3,0,0.0,0.0,14.0,0.0,4
32,3,1,0.0,0.0,14.0,0.0,4
32,4,0,0.0,0.0,14.0,0.0,4
32,4,1,0.0,0.0,14.0,0.0,4
32,5,0,0.25,1.0,12.0,4.0,4
32,5,1,0.25,1.0,12.0,4.0,4
32,6,0,0.14285714285714285,0.5,12.0,2.0,4
32,6,1,0.125,0.5,14.0,2.0,4
32,7,0,0.125,0.5,14.0,2.0,4
32,7,1,0.14285714285714285,0.5,12.0,2.0,4
32,8,0,0.0,0.0,14.0,0.0,4
32,8,1,0.0,0.0,14.0,0.0,4
33,1,0,0.0,,14.0,0.0,1
33,1,1,0.0,,14.0,0.0,1
33,2,0,0.0,,14.0,0.0,1
33,2,1,0.0,,14.0,0.0,1
33,3,0,0.0,,14.0,0.0,1
33,3,1,0.0,,14.0,0.0,1
33,4,0,0.0,,14.0,0.0,1
33,4,1,0.0,,14.0,0.0,1
33,5,0,0.0,,14.0,0.0,1
33,5,1,0.0,,14.0,0.0,1
33,6,0,0.0,,14.0,0.0,1
33,6,1,0.0,,14.0,0.0,1
33,7,0,0.0,,14.0,0.0,1
33,7,1,0.0,,14.0,0.0,1
33,8,0,0.0,,14.0,0.0,1
33,8,1,0.0,,14.0,0.0,1
34,1,0,0.0,0.0,14.0,0.0,2
34,1,1,0.0,0.0,14.0,0.0,2
34,2,0,0.0,0.0,14.0,0.0,2
34,2,1,0.0,0.0,14.0,0.0,2
34,3,0,0.0,0.0,14.0,0.0,2
34,3,1,0.0,0.0,14.0,0.0,2
34,4,0,0.0,0.0,14.0,0.0,2
34,4,1,0.0,0.0,14.0,0.0,2
34,5,0,0.0,0.0,14.0,0.0,2
34,5,1,0.0,0.0,14.0,0.0,2
34,6,0,0.14285714285714285,1.0,12.0,2.0,2
34,6,1,0.125,1.0,14.0,2.0,2
34,7,0,0.0,0.0,14.0,0.0,2
