run_id,turn,community_id,CCC,I_count,E_count
20,8,2,0.3333333333333333,4.0,2.0
20,8,3,0.0,4.0,0.0
20,8,4,0.3333333333333333,4.0,2.0
20,8,5,0.3333333333333333,4.0,2.0
21,1,0,0.0,10.0,0.0
21,1,1,0.0,4.0,0.0
21,1,2,0.2,8.0,2.0
21,1,3,0.3333333333333333,4.0,2.0
21,2,0,0.0,10.0,0.0
21,2,1,0.0,4.0,0.0
21,2,2,0.4,6.0,4.0
21,2,3,0.5,4.0,4.0
21,3,0,0.0,10.0,0.0
21,3,1,0.0,4.0,0.0
21,3,2,0.2,8.0,2.0
21,3,3,0.3333333333333333,4.0,2.0
21,4,0,0.3333333333333333,8.0,4.0
21,4,1,0.6666666666666666,2.0,4.0
21,4,2,0.4,6.0,4.0
21,4,3,0.5,4.0,4.0
21,5,0,0.2,8.0,2.0
21,5,1,0.3333333333333333,4.0,2.0
21,5,2,0.0,8.0,0.0
21,5,3,0.0,6.0,0.0
21,6,0,0.2,8.0,2.0
21,6,1,0.3333333333333333,4.0,2.0
21,6,2,0.25,6.0,2.0
21,6,3,0.25,6.0,2.0
21,7,0,0.16666666666666666,10.0,2.0
21,7,1,0.5,2.0,2.0
21,7,2,0.4,6.0,4.0
21,7,3,0.5,4.0,4.0
21,8,0,0.42857142857142855,8.0,6.0
21,8,1,1.0,0.0,6.0
21,8,2,0.25,6.0,2.0
21,8,3,0.25,6.0,2.0
22,1,0,1.0,0.0,10.0
22,1,1,0.7142857142857143,4.0,10.0
22,1,2,0.0,10.0,0.0
22,1,3,0.0,4.0,0.0
22,2,0,0.0,4.0,0.0
22,2,1,0.0,10.0,0.0
22,2,2,0.4,6.0,4.0
22,2,3,0.5,4.0,4.0
22,3,0,0.6666666666666666,2.0,4.0
22,3,1,0.3333333333333333,8.0,4.0
22,3,2,0.2,8.0,2.0
22,3,3,0.3333333333333333,4.0,2.0
22,4,0,0.0,4.0,0.0
22,4,1,0.0,10.0,0.0
22,4,2,0.0,10.0,0.0
22,4,3,0.0,4.0,0.0
22,5,0,0.5,2.0,2.0
22,5,1,0.16666666666666666,10.0,2.0
22,5,2,0.3333333333333333,8.0,4.0
22,5,3,0.6666666666666666,2.0,4.0
22,6,0,0.3333333333333333,4.0,2.0
22,6,1,0.2,8.0,2.0
22,6,2,0.2,8.0,2.0
22,6,3,0.3333333333333333,4.0,2.0
22,7,0,0.0,4.0,0.0
22,7,1,0.0,10.0,0.0
22,7,2,0.3333333333333333,8.0,4.0
22,7,3,0.6666666666666666,2.0,4.0
22,8,0,0.6666666666666666,2.0,4.0
22,8,1,0.3333333333333333,8.0,4.0
22,8,2,0.5,6.0,6.0
22,8,3,0.75,2.0,6.0
23,1,0,0.0,10.0,0.0
23,1,1,0.0,4.0,0.0
23,1,2,0.0,4.0,0.0
23,1,3,0.0,10.0,0.0
23,2,0,0.0,10.0,0.0
23,2,1,0.0,4.0,0.0
23,2,2,0.0,4.0,0.0
23,2,3,0.0,10.0,0.0
23,3,0,0.2,8.0,2.0
23,3,1,0.0,4.0,0.0
23,3,2,0.3333333333333333,4.0,2.0
23,3,3,0.0,10.0,0.0
23,4,0,0.0,10.0,0.0
23,4,1,0.3333333333333333,4.0,2.0
23,4,2,0.0,4.0,0.0
23,4,3,0.2,8.0,2.0
23,5,0,0.0,10.0,0.0
23,5,1,0.6666666666666666,2.0,4.0
23,5,2,0.0,4.0,0.0
23,5,3,0.3333333333333333,8.0,4.0
23,6,0,0.0,10.0,0.0
23,6,1,0.3333333333333333,4.0,2.0
23,6,2,0.0,4.0,0.0
23,6,3,0.2,8.0,2.0
23,7,0,0.2,8.0,2.0
23,7,1,0.6666666666666666,2.0,4.0
23,7,2,0.3333333333333333,4.0,2.0
23,7,3,0.3333333333333333,8.0,4.0
23,8,0,0.2,8.0,2.0
23,8,1,0.0,4.0,0.0
23,8,2,0.3333333333333333,4.0,2.0
23,8,3,0.0,10.0,0.0
24,1,0,0.3333333333333333,4.0,2.0
24,1,1,0.3333333333333333,4.0,2.0
24,1,2,0.3333333333333333,4.0,2.0
24,1,3,0.0,4.0,0.0
24,1,4,0.0,4.0,0.0
24,1,5,0.3333333333333333,4.0,2.0
24,2,0,0.3333333333333333,4.0,2.0
24,2,1,0.3333333333333333,4.0,2.0
24,2,2,0.6666666666666666,2.0,4.0
24,2,3,0.0,4.0,0.0
24,2,4,0.0,4.0,0.0
24,2,5,0.5,4.0,4.0
24,3,0,0.3333333333333333,4.0,2.0
24,3,1,0.0,4.0,0.0
24,3,2,0.0,4.0,0.0
24,3,3,0.3333333333333333,4.0,2.0
24,3,4,0.0,4.0,0.0
24,3,5,0.0,6.0,0.0
24,4,0,0.5,4.0,4.0
24,4,1,0.0,4.0,0.0
24,4,2,0.0,4.0,0.0
24,4,3,0.0,4.0,0.0
24,4,4,0.0,4.0,0.0
24,4,5,0.5,4.0,4.0
24,5,0,0.0,6.0,0.0
24,5,1,0.0,4.0,0.0
24,5,2,0.3333333333333333,4.0,2.0
24,5,3,0.0,4.0,0.0
24,5,4,0.0,4.0,0.0
24,5,5,0.3333333333333333,4.0,2.0
24,6,0,0.0,6.0,0.0
24,6,1,0.0,4.0,0.0
24,6,2,0.3333333333333333,4.0,2.0
24,6,3,0.0,4.0,0.0
24,6,4,0.0,4.0,0.0
24,6,5,0.3333333333333333,4.0,2.0
24,7,0,0.0,6.0,0.0
24,7,1,0.0,4.0,0.0
24,7,2,0.3333333333333333,4.0,2.0
24,7,3,0.0,4.0,0.0
24,7,4,0.5,2.0,2.0
24,7,5,0.5,4.0,4.0
24,8,0,0.0,6.0,0.0
24,8,1,0.0,4.0,0.0
24,8,2,0.0,4.0,0.0
24,8,3,0.0,4.0,0.0
24,8,4,0.6666666666666666,2.0,4.0
24,8,5,0.5,4.0,4.0
25,1,0,0.4,6.0,4.0
25,1,1,0.5,6.0,6.0
25,1,2,0.75,2.0,6.0
25,1,3,0.5,4.0,4.0
25,2,0,0.5,4.0,4.0
25,2,1,0.6,4.0,6.0
25,2,2,0.6,4.0,6.0
25,2,3,0.4,6.0,4.0
25,3,0,0.25,6.0,2.0
25,3,1,0.0,8.0,0.0
25,3,2,0.0,6.0,0.0
25,3,3,0.25,6.0,2.0
25,4,0,0.25,6.0,2.0
25,4,1,0.0,8.0,0.0
25,4,2,0.0,6.0,0.0
25,4,3,0.25,6.0,2.0
25,5,0,0.25,6.0,2.0
25,5,1,0.0,8.0,0.0
25,5,2,0.0,6.0,0.0
25,5,3,0.25,6.0,2.0
25,6,0,0.0,8.0,0.0
25,6,1,0.0,8.0,0.0
25,6,2,0.0,6.0,0.0
25,6,3,0.0,6.0,0.0
25,7,0,0.2,8.0,2.0
25,7,1,0.6,4.0,6.0
25,7,2,0.6,4.0,6.0
25,7,3,0.3333333333333333,4.0,2.0
25,8,0,0.5714285714285714,6.0,8.0
25,8,1,0.6666666666666666,4.0,8.0
25,8,2,0.8,2.0,8.0
25,8,3,1.0,0.0,8.0
26,1,0,0.6,4.0,6.0
26,1,1,0.5,2.0,2.0
26,1,2,0.25,6.0,2.0
26,1,3,0.0,4.0,0.0
26,1,4,0.6,4.0,6.0
26,2,0,0.0,8.0,0.0
26,2,1,0.5,2.0,2.0
26,2,2,0.0,6.0,0.0
26,2,3,1.0,0.0,8.0
26,2,4,0.6,4.0,6.0
26,3,0,0.0,8.0,0.0
26,3,1,0.0,4.0,0.0
26,3,2,0.0,6.0,0.0
26,3,3,0.0,4.0,0.0
26,3,4,0.0,6.0,0.0
26,4,0,0.6,4.0,6.0
26,4,1,0.3333333333333333,4.0,2.0
26,4,2,0.6,4.0,6.0
26,4,3,0.3333333333333333,4.0,2.0
26,4,4,0.6666666666666666,2.0,4.0
26,5,0,0.5,4.0,4.0
26,5,1,0.5,4.0,4.0
26,5,2,0.4,6.0,4.0
26,5,3,0.0,4.0,0.0
26,5,4,0.6666666666666666,2.0,4.0
26,6,0,0.5,4.0,4.0
26,6,1,0.6,4.0,6.0
26,6,2,0.25,6.0,2.0
26,6,3,0.5,2.0,2.0
26,6,4,0.75,2.0,6.0
26,7,0,0.5,4.0,4.0
26,7,1,0.0,4.0,0.0
26,7,2,0.4,6.0,4.0
26,7,3,0.3333333333333333,4.0,2.0
26,7,4,0.3333333333333333,4.0,2.0
26,8,0,0.25,6.0,2.0
26,8,1,0.0,4.0,0.0
26,8,2,0.25,6.0,2.0
26,8,3,0.3333333333333333,4.0,2.0
26,8,4,0.3333333333333333,4.0,2.0
27,1,0,0.3333333333333333,4.0,2.0
27,1,1,0.2,8.0,2.0
27,1,2,0.6,4.0,6.0
27,1,3,0.6,4.0,6.0
27,2,0,0.3333333333333333,4.0,2.0
27,2,1,0.2,8.0,2.0
27,2,2,0.0,6.0,0.0
27,2,3,0.0,8.0,0.0
27,3,0,0.3333333333333333,4.0,2.0
27,3,1,0.2,8.0,2.0
27,3,2,0.5,4.0,4.0
27,3,3,0.4,6.0,4.0
27,4,0,0.3333333333333333,4.0,2.0
27,4,1,0.2,8.0,2.0
27,4,2,0.25,6.0,2.0
27,4,3,0.25,6.0,2.0
27,5,0,0.3333333333333333,4.0,2.0
27,5,1,0.2,8.0,2.0
27,5,2,0.25,6.0,2.0
27,5,3,0.25,6.0,2.0
27,6,0,0.3333333333333333,4.0,2.0
27,6,1,0.2,8.0,2.0
27,6,2,0.0,6.0,0.0
27,6,3,0.0,8.0,0.0
27,7,0,0.6666666666666666,2.0,4.0
27,7,1,0.3333333333333333,8.0,4.0
27,7,2,0.25,6.0,2.0
27,7,3,0.25,6.0,2.0
27,8,0,0.6666666666666666,2.0,4.0
27,8,1,0.3333333333333333,8.0,4.0
27,8,2,0.5,4.0,4.0
27,8,3,0.4,6.0,4.0
28,1,0,0.3333333333333333,8.0,4.0
28,1,1,0.6666666666666666,2.0,4.0
28,1,2,0.6666666666666666,2.0,4.0
28,1,3,0.3333333333333333,8.0,4.0
28,2,0,0.0,8.0,0.0
28,2,1,0.0,6.0,0.0
28,2,2,0.25,6.0,2.0
28,2,3,0.25,6.0,2.0
28,3,0,0.6666666666666666,4.0,8.0
28,3,1,0.5,4.0,4.0
28,3,2,0.0,6.0,0.0
28,3,3,0.4,6.0,4.0
28,4,0,0.6,4.0,6.0
28,4,1,0.6,4.0,6.0
28,4,2,0.0,6.0,0.0
28,4,3,0.0,8.0,0.0
28,5,0,0.2,8.0,2.0
28,5,1,0.3333333333333333,4.0,2.0
28,5,2,0.5,4.0,4.0
28,5,3,0.4,6.0,4.0
28,6,0,0.0,8.0,0.0
28,6,1,0.0,6.0,0.0
28,6,2,0.25,6.0,2.0
28,6,3,0.25,6.0,2.0
28,7,0,0.0,8.0,0.0
28,7,1,0.0,6.0,0.0
28,7,2,0.4,6.0,4.0
28,7,3,0.5,4.0,4.0
28,8,0,0.4,6.0,4.0
28,8,1,0.3333333333333333,4.0,2.0
28,8,2,0.25,6.0,2.0
28,8,3,0.4,6.0,4.0
29,1,0,0.3333333333333333,4.0,2.0
29,1,1,0.0,4.0,0.0
29,1,2,0.3333333333333333,4.0,2.0
29,1,3,0.0,4.0,0.0
29,1,4,0.0,10.0,0.0
29,2,0,0.0,4.0,0.0
29,2,1,0.3333333333333333,4.0,2.0
29,2,2,0.3333333333333333,4.0,2.0
29,2,3,0.3333333333333333,4.0,2.0
29,2,4,0.2,8.0,2.0
29,3,0,0.0,4.0,0.0
29,3,1,0.0,4.0,0.0
29,3,2,0.0,6.0,0.0
29,3,3,0.0,4.0,0.0
29,3,4,0.0,10.0,0.0
29,4,0,0.5,2.0,2.0
29,4,1,0.0,4.0,0.0
29,4,2,0.25,6.0,2.0
29,4,3,0.0,4.0,0.0
29,4,4,0.0,10.0,0.0
29,5,0,0.0,4.0,0.0
29,5,1,0.0,4.0,0.0
29,5,2,0.0,6.0,0.0
29,5,3,0.3333333333333333,4.0,2.0
29,5,4,0.2,8.0,2.0
29,6,0,0.0,4.0,0.0
29,6,1,0.0,4.0,0.0
29,6,2,0.0,6.0,0.0
29,6,3,0.6666666666666666,2.0,4.0
29,6,4,0.3333333333333333,8.0,4.0
29,7,0,0.0,4.0,0.0
29,7,1,0.0,4.0,0.0
29,7,2,0.0,6.0,0.0
29,7,3,0.3333333333333333,4.0,2.0
29,7,4,0.2,8.0,2.0
29,8,0,0.0,4.0,0.0
29,8,1,0.5,2.0,2.0
29,8,2,0.25,6.0,2.0
29,8,3,0.0,4.0,0.0
29,8,4,0.0,10.0,0.0
30,1,0,0.3333333333333333,4.0,2.0
30,1,1,0.0,4.0,0.0
30,1,2,0.3333333333333333,4.0,2.0
30,1,3,0.0,6.0,0.0
30,1,4,0.0,8.0,0.0
30,2,0,0.0,4.0,0.0
30,2,1,0.0,4.0,0.0
30,2,2,0.0,6.0,0.0
30,2,3,0.0,6.0,0.0
30,2,4,0.0,8.0,0.0
30,3,0,0.0,4.0,0.0
30,3,1,0.0,4.0,0.0
30,3,2,0.0,6.0,0.0
30,3,3,0.0,6.0,0.0
30,3,4,0.0,8.0,0.0
30,4,0,0.3333333333333333,4.0,2.0
30,4,1,0.0,4.0,0.0
30,4,2,0.3333333333333333,4.0,2.0
30,4,3,0.25,6.0,2.0
30,4,4,0.25,6.0,2.0
30,5,0,0.3333333333333333,4.0,2.0
30,5,1,0.0,4.0,0.0
30,5,2,0.3333333333333333,4.0,2.0
30,5,3,0.25,6.0,2.0
30,5,4,0.25,6.0,2.0
30,6,0,0.3333333333333333,4.0,2.0
30,6,1,0.0,4.0,0.0
30,6,2,0.3333333333333333,4.0,2.0
30,6,3,0.25,6.0,2.0
30,6,4,0.25,6.0,2.0
30,7,0,0.0,4.0,0.0
30,7,1,0.0,4.0,0.0
30,7,2,0.0,6.0,0.0
30,7,3,0.25,6.0,2.0
30,7,4,0.25,6.0,2.0
30,8,0,0.0,4.0,0.0
30,8,1,0.0,4.0,0.0
30,8,2,0.0,6.0,0.0
30,8,3,0.4,6.0,4.0
30,8,4,0.5,4.0,4.0
31,1,0,0.0,6.0,0.0
31,1,1,0.0,4.0,0.0
31,1,2,0.0,4.0,0.0
31,1,3,0.0,6.0,0.0
31,1,4,0.0,8.0,0.0
31,2,0,0.0,6.0,0.0
31,2,1,0.0,4.0,0.0
31,2,2,0.0,4.0,0.0
31,2,3,0.0,6.0,0.0
31,2,4,0.0,8.0,0.0
31,3,0,0.25,6.0,2.0
31,3,1,0.0,4.0,0.0
31,3,2,0.0,4.0,0.0
31,3,3,0.0,6.0,0.0
31,3,4,0.25,6.0,2.0
31,4,0,0.0,6.0,0.0
31,4,1,0.5,2.0,2.0
31,4,2,0.0,4.0,0.0
31,4,3,0.25,6.0,2.0
31,4,4,0.0,8.0,0.0
31,5,0,0.0,6.0,0.0
31,5,1,0.0,4.0,0.0
31,5,2,0.0,4.0,0.0
31,5,3,0.0,6.0,0.0
31,5,4,0.0,8.0,0.0
31,6,0,0.3333333333333333,4.0,2.0
31,6,1,0.0,4.0,0.0
31,6,2,0.0,4.0,0.0
31,6,3,0.0,6.0,0.0
31,6,4,0.2,8.0,2.0
31,7,0,0.3333333333333333,4.0,2.0
31,7,1,0.0,4.0,0.0
31,7,2,0.0,4.0,0.0
31,7,3,0.0,6.0,0.0
31,7,4,0.2,8.0,2.0
31,8,0,0.25,6.0,2.0
31,8,1,0.0,4.0,0.0
31,8,2,0.0,4.0,0.0
31,8,3,0.0,6.0,0.0
31,8,4,0.25,6.0,2.0
32,1,0,0.3333333333333333,4.0,2.0
32,1,1,0.3333333333333333,4.0,2.0
32,1,2,0.5,4.0,4.0
32,1,3,0.4,6.0,4.0
32,1,4,0.0,4.0,0.0
32,2,0,0.3333333333333333,4.0,2.0
32,2,1,0.0,6.0,0.0
32,2,2,0.3333333333333333,4.0,2.0
32,2,3,0.0,8.0,0.0
32,2,4,0.0,4.0,0.0
32,3,0,0.6666666666666666,2.0,4.0
32,3,1,0.25,6.0,2.0
32,3,2,0.5,4.0,4.0
32,3,3,0.25,6.0,2.0
32,3,4,0.0,4.0,0.0
32,4,0,0.3333333333333333,4.0,2.0
32,4,1,0.5,4.0,4.0
32,4,2,0.3333333333333333,4.0,2.0
32,4,3,0.4,6.0,4.0
32,4,4,0.0,4.0,0.0
32,5,0,0.6666666666666666,2.0,4.0
32,5,1,0.0,6.0,0.0
32,5,2,0.0,6.0,0.0
32,5,3,0.4,6.0,4.0
32,5,4,0.0,4.0,0.0
32,6,0,0.5,2.0,2.0
32,6,1,0.0,6.0,0.0
32,6,2,0.0,6.0,0.0
32,6,3,0.2,8.0,2.0
32,6,4,0.0,4.0,0.0
32,7,0,0.3333333333333333,4.0,2.0
32,7,1,0.3333333333333333,4.0,2.0
32,7,2,0.0,6.0,0.0
32,7,3,0.4,6.0,4.0
32,7,4,0.0,4.0,0.0
32,8,0,0.5,2.0,2.0
32,8,1,0.3333333333333333,4.0,2.0
32,8,2,0.4,6.0,4.0
32,8,3,0.2,8.0,2.0
32,8,4,0.5,2.0,2.0
33,1,0,0.0,14.0,0.0
33,1,1,0.5,4.0,4.0
33,1,2,0.4,6.0,4.0
33,2,0,0.0,14.0,0.0
33,2,1,1.0,0.0,4.0
33,2,2,0.2857142857142857,10.0,4.0
33,3,0,0.0,14.0,0.0
33,3,1,0.5,2.0,2.0
33,3,2,0.16666666666666666,10.0,2.0
33,4,0,0.0,14.0,0.0
33,4,1,0.5,2.0,2.0
33,4,2,0.16666666666666666,10.0,2.0
33,5,0,0.0,14.0,0.0
33,5,1,0.5,4.0,4.0
33,5,2,0.4,6.0,4.0
33,6,0,0.0,14.0,0.0
33,6,1,0.3333333333333333,4.0,2.0
33,6,2,0.2,8.0,2.0
33,7,0,0.0,14.0,0.0
33,7,1,0.0,4.0,0.0
33,7,2,0.0,10.0,0.0
33,8,0,0.0,14.0,0.0
33,8,1,0.5,2.0,2.0
33,8,2,0.16666666666666666,10.0,2.0
34,1,0,0.3333333333333333,8.0,4.0
34,1,1,0.6666666666666666,2.0,4.0
34,1,2,0.0,4.0,0.0
34,1,3,0.0,10.0,0.0
34,2,0,0.0,10.0,0.0
34,2,1,0.0,4.0,0.0
34,2,2,0.5,2.0,2.0
34,2,3,0.16666666666666666,10.0,2.0
34,3,0,0.0,10.0,0.0
34,3,1,0.0,4.0,0.0
34,3,2,0.3333333333333333,4.0,2.0
34,3,3,0.2,8.0,2.0
34,4,0,0.0,10.0,0.0
34,4,1,0.0,4.0,0.0
34,4,2,0.3333333333333333,4.0,2.0
34,4,3,0.2,8.0,2.0
34,5,0,0.4,6.0,4.0
34,5,1,0.5,4.0,4.0
34,5,2,0.3333333333333333,4.0,2.0
34,5,3,0.2,8.0,2.0
34,6,0,0.4,6.0,4.0
34,6,1,0.3333333333333333,4.0,2.0
34,6,2,0.0,4.0,0.0
34,6,3,0.16666666666666666,10.0,2.0
34,7,0,0.0,10.0,0.0
34,7,1,0.0,4.0,0.0
34,7,2,0.0,4.0,0.0
34,7,3,0.0,10.0,0.0
34,8,0,0.0,10.0,0.0
34,8,1,0.0,4.0,0.0
34,8,2,0.3333333333333333,4.0,2.0
34,8,3,0.2,8.0,2.0
35,1,0,1.0,0.0,6.0
35,1,1,0.0,10.0,0.0
35,1,2,0.42857142857142855,8.0,6.0
35,1,3,0.0,4.0,0.0
35,2,0,1.0,0.0,4.0
35,2,1,0.0,10.0,0.0
35,2,2,0.2857142857142857,10.0,4.0
35,2,3,0.0,4.0,0.0
35,3,0,0.6666666666666666,2.0,4.0
35,3,1,0.2,8.0,2.0
35,3,2,0.3333333333333333,8.0,4.0
35,3,3,0.3333333333333333,4.0,2.0
35,4,0,0.0,4.0,0.0
35,4,1,0.4,6.0,4.0
35,4,2,0.0,10.0,0.0
35,4,3,0.5,4.0,4.0
35,5,0,0.0,4.0,0.0
35,5,1,0.0,10.0,0.0
35,5,2,0.0,10.0,0.0
35,5,3,0.0,4.0,0.0
35,6,0,0.0,4.0,0.0
35,6,1,0.16666666666666666,10.0,2.0
35,6,2,0.0,10.0,0.0
35,6,3,0.5,2.0,2.0
35,7,0,0.0,4.0,0.0
35,7,1,0.16666666666666666,10.0,2.0
35,7,2,0.0,10.0,0.0
35,7,3,0.5,2.0,2.0
35,8,0,0.0,4.0,0.0
35,8,1,0.3333333333333333,8.0,4.0
35,8,2,0.0,10.0,0.0
35,8,3,0.6666666666666666,2.0,4.0
36,1,0,0.3333333333333333,4.0,2.0
36,1,1,0.0,10.0,0.0
36,1,2,0.0,4.0,0.0
36,1,3,0.2,8.0,2.0
36,2,0,0.0,6.0,0.0
36,2,1,0.0,10.0,0.0
36,2,2,0.0,4.0,0.0
36,2,3,0.0,8.0,0.0
36,3,0,0.0,6.0,0.0
36,3,1,0.2,8.0,2.0
36,3,2,0.0,4.0,0.0
36,3,3,0.2,8.0,2.0
36,4,0,0.25,6.0,2.0
36,4,1,0.4,6.0,4.0
36,4,2,0.0,4.0,0.0
36,4,3,0.2,8.0,2.0
36,5,0,0.5,4.0,4.0
36,5,1,0.0,10.0,0.0
36,5,2,0.0,4.0,0.0
36,5,3,0.4,6.0,4.0
36,6,0,0.8,2.0,8.0
36,6,1,0.4,6.0,4.0
36,6,2,0.75,2.0,6.0
36,6,3,0.5,6.0,6.0
36,7,0,0.6666666666666666,4.0,8.0
36,7,1,0.5,6.0,6.0
36,7,2,0.0,4.0,0.0
36,7,3,0.25,6.0,2.0
36,8,0,0.5,4.0,4.0
36,8,1,0.16666666666666666,10.0,2.0
36,8,2,0.3333333333333333,4.0,2.0
36,8,3,0.5,4.0,4.0
37,1,0,0.3333333333333333,4.0,2.0
37,1,1,0.0,14.0,0.0
37,1,2,1.0,0.0,4.0
37,1,3,0.25,6.0,2.0
37,2,0,0.0,4.0,0.0
37,2,1,0.0,14.0,0.0
37,2,2,0.0,4.0,0.0
37,2,3,0.0,6.0,0.0
37,3,0,0.3333333333333333,4.0,2.0
37,3,1,0.0,14.0,0.0
37,3,2,0.0,4.0,0.0
37,3,3,0.3333333333333333,4.0,2.0
37,4,0,0.3333333333333333,4.0,2.0
37,4,1,0.0,14.0,0.0
37,4,2,0.0,4.0,0.0
37,4,3,0.3333333333333333,4.0,2.0
37,5,0,0.0,4.0,0.0
37,5,1,0.0,14.0,0.0
37,5,2,0.3333333333333333,4.0,2.0
37,5,3,0.3333333333333333,4.0,2.0
37,6,0,0.3333333333333333,4.0,2.0
37,6,1,0.0,14.0,0.0
37,6,2,0.0,4.0,0.0
37,6,3,0.3333333333333333,4.0,2.0
37,7,0,0.0,4.0,0.0
37,7,1,0.0,14.0,0.0
37,7,2,0.3333333333333333,4.0,2.0
37,7,3,0.3333333333333333,4.0,2.0
37,8,0,0.0,4.0,0.0
37,8,1,0.0,14.0,0.0
37,8,2,0.0,4.0,0.0
37,8,3,0.0,6.0,0.0
38,1,0,0.4,6.0,4.0
38,1,1,0.0,10.0,0.0
38,1,2,0.0,4.0,0.0
38,1,3,0.5,4.0,4.0
38,2,0,0.0,10.0,0.0
38,2,1,0.0,10.0,0.0
38,2,2,0.0,4.0,0.0
38,2,3,0.0,4.0,0.0
38,3,0,0.0,10.0,0.0
38,3,1,0.0,10.0,0.0
38,3,2,0.0,4.0,0.0
38,3,3,0.0,4.0,0.0
38,4,0,0.0,10.0,0.0
38,4,1,0.2,8.0,2.0
38,4,2,0.3333333333333333,4.0,2.0
38,4,3,0.0,4.0,0.0
38,5,0,0.0,10.0,0.0
38,5,1,0.2,8.0,2.0
38,5,2,0.3333333333333333,4.0,2.0
38,5,3,0.0,4.0,0.0
38,6,0,0.16666666666666666,10.0,2.0
38,6,1,0.0,10.0,0.0
38,6,2,0.0,4.0,0.0
38,6,3,0.5,2.0,2.0
38,7,0,0.0,10.0,0.0
38,7,1,0.3333333333333333,8.0,4.0
38,7,2,0.6666666666666666,2.0,4.0
38,7,3,0.0,4.0,0.0
38,8,0,0.0,10.0,0.0
38,8,1,0.2,8.0,2.0
38,8,2,0.3333333333333333,4.0,2.0
38,8,3,0.0,4.0,0.0
39,1,0,0.0,10.0,0.0
39,1,1,0.0,4.0,0.0
39,1,2,0.3333333333333333,4.0,2.0
39,1,3,0.2,8.0,2.0
39,2,0,0.0,10.0,0.0
39,2,1,0.0,4.0,0.0
39,2,2,0.3333333333333333,4.0,2.0
39,2,3,0.2,8.0,2.0
39,3,0,0.4,6.0,4.0
39,3,1,0.5,4.0,4.0
39,3,2,0.3333333333333333,4.0,2.0
39,3,3,0.2,8.0,2.0
39,4,0,0.3333333333333333,8.0,4.0
39,4,1,0.6666666666666666,2.0,4.0
39,4,2,0.75,2.0,6.0
39,4,3,0.5,6.0,6.0
39,5,0,0.16666666666666666,10.0,2.0
39,5,1,0.5,2.0,2.0
39,5,2,0.5,4.0,4.0
39,5,3,0.4,6.0,4.0
39,6,0,0.0,10.0,0.0
39,6,1,0.0,4.0,0.0
39,6,2,0.25,6.0,2.0
39,6,3,0.25,6.0,2.0
39,7,0,0.16666666666666666,10.0,2.0
39,7,1,0.5,2.0,2.0
39,7,2,0.25,6.0,2.0
39,7,3,0.25,6.0,2.0
39,8,0,0.42857142857142855,8.0,6.0
39,8,1,1.0,0.0,6.0
39,8,2,0.5,4.0,4.0
39,8,3,0.4,6.0,4.0
40,1,0,0.0,10.0,0.0
40,1,1,0.0,4.0,0.0
40,1,2,0.0,4.0,0.0
40,1,3,0.0,10.0,0.0
40,2,0,0.2,8.0,2.0
40,2,1,0.0,4.0,0.0
40,2,2,0.3333333333333333,4.0,2.0
