run_id,turn,community_id,CCC,I_count,E_count
40,2,3,0.0,10.0,0.0
40,3,0,0.2,8.0,2.0
40,3,1,0.0,4.0,0.0
40,3,2,0.3333333333333333,4.0,2.0
40,3,3,0.0,10.0,0.0
40,4,0,0.0,10.0,0.0
40,4,1,0.0,4.0,0.0
40,4,2,0.0,4.0,0.0
40,4,3,0.0,10.0,0.0
40,5,0,0.0,10.0,0.0
40,5,1,0.3333333333333333,4.0,2.0
40,5,2,0.0,4.0,0.0
40,5,3,0.2,8.0,2.0
40,6,0,0.2,8.0,2.0
40,6,1,0.0,4.0,0.0
40,6,2,0.3333333333333333,4.0,2.0
40,6,3,0.0,10.0,0.0
40,7,0,0.4,6.0,4.0
40,7,1,0.6666666666666666,2.0,4.0
40,7,2,0.5,4.0,4.0
40,7,3,0.3333333333333333,8.0,4.0
40,8,0,0.3333333333333333,8.0,4.0
40,8,1,1.0,0.0,6.0
40,8,2,0.6666666666666666,2.0,4.0
40,8,3,0.42857142857142855,8.0,6.0
41,1,0,0.2,8.0,2.0
41,1,1,0.75,2.0,6.0
41,1,2,0.3333333333333333,4.0,2.0
41,1,3,0.5,6.0,6.0
41,2,0,0.4,6.0,4.0
41,2,1,0.3333333333333333,4.0,2.0
41,2,2,0.5,4.0,4.0
41,2,3,0.2,8.0,2.0
41,3,0,0.2,8.0,2.0
41,3,1,0.3333333333333333,4.0,2.0
41,3,2,0.3333333333333333,4.0,2.0
41,3,3,0.2,8.0,2.0
41,4,0,0.0,8.0,0.0
41,4,1,0.0,4.0,0.0
41,4,2,0.0,6.0,0.0
41,4,3,0.0,10.0,0.0
41,5,0,0.0,8.0,0.0
41,5,1,0.0,4.0,0.0
41,5,2,0.0,6.0,0.0
41,5,3,0.0,10.0,0.0
41,6,0,0.0,8.0,0.0
41,6,1,0.0,4.0,0.0
41,6,2,0.0,6.0,0.0
41,6,3,0.0,10.0,0.0
41,7,0,0.0,8.0,0.0
41,7,1,0.5,2.0,2.0
41,7,2,0.0,6.0,0.0
41,7,3,0.16666666666666666,10.0,2.0
41,8,0,0.0,8.0,0.0
41,8,1,0.5,2.0,2.0
41,8,2,0.0,6.0,0.0
41,8,3,0.16666666666666666,10.0,2.0
42,1,0,0.3333333333333333,8.0,4.0
42,1,1,0.5,6.0,6.0
42,1,2,0.0,4.0,0.0
42,1,3,0.3333333333333333,4.0,2.0
42,2,0,0.3333333333333333,8.0,4.0
42,2,1,0.5,6.0,6.0
42,2,2,0.0,4.0,0.0
42,2,3,0.3333333333333333,4.0,2.0
42,3,0,0.2,8.0,2.0
42,3,1,0.2,8.0,2.0
42,3,2,0.3333333333333333,4.0,2.0
42,3,3,0.3333333333333333,4.0,2.0
42,4,0,0.0,10.0,0.0
42,4,1,0.0,10.0,0.0
42,4,2,0.0,4.0,0.0
42,4,3,0.0,4.0,0.0
42,5,0,0.0,10.0,0.0
42,5,1,0.0,10.0,0.0
42,5,2,0.0,4.0,0.0
42,5,3,0.0,4.0,0.0
42,6,0,0.0,10.0,0.0
42,6,1,0.0,10.0,0.0
42,6,2,0.0,4.0,0.0
42,6,3,0.0,4.0,0.0
42,7,0,0.0,10.0,0.0
42,7,1,0.0,10.0,0.0
42,7,2,0.0,4.0,0.0
42,7,3,0.0,4.0,0.0
42,8,0,0.2857142857142857,10.0,4.0
42,8,1,0.3333333333333333,8.0,4.0
42,8,2,1.0,0.0,4.0
42,8,3,0.6666666666666666,2.0,4.0
43,1,0,0.0,8.0,0.0
43,1,1,0.0,6.0,0.0
43,1,2,0.0,8.0,0.0
43,1,3,0.0,6.0,0.0
43,2,0,0.0,8.0,0.0
43,2,1,0.0,6.0,0.0
43,2,2,0.0,8.0,0.0
43,2,3,0.0,6.0,0.0
43,3,0,0.0,8.0,0.0
43,3,1,0.0,6.0,0.0
43,3,2,0.0,8.0,0.0
43,3,3,0.0,6.0,0.0
43,4,0,0.3333333333333333,8.0,4.0
43,4,1,0.6666666666666666,2.0,4.0
43,4,2,0.2,8.0,2.0
43,4,3,0.3333333333333333,4.0,2.0
43,5,0,0.4,6.0,4.0
43,5,1,0.5,4.0,4.0
43,5,2,0.0,8.0,0.0
43,5,3,0.0,6.0,0.0
43,6,0,0.5,4.0,4.0
43,6,1,0.4,6.0,4.0
43,6,2,0.2,8.0,2.0
43,6,3,0.3333333333333333,4.0,2.0
43,7,0,0.4,6.0,4.0
43,7,1,0.5,4.0,4.0
43,7,2,0.25,6.0,2.0
43,7,3,0.25,6.0,2.0
43,8,0,0.0,8.0,0.0
43,8,1,0.0,6.0,0.0
43,8,2,0.4,6.0,4.0
43,8,3,0.5,4.0,4.0
44,1,0,0.0,10.0,0.0
44,1,1,0.0,4.0,0.0
44,1,2,0.6666666666666666,2.0,4.0
44,1,3,0.3333333333333333,4.0,2.0
44,1,4,0.3333333333333333,4.0,2.0
44,2,0,0.3333333333333333,8.0,4.0
44,2,1,0.6666666666666666,2.0,4.0
44,2,2,0.3333333333333333,4.0,2.0
44,2,3,0.3333333333333333,4.0,2.0
44,2,4,0.0,4.0,0.0
44,3,0,0.3333333333333333,8.0,4.0
44,3,1,0.6666666666666666,2.0,4.0
44,3,2,0.3333333333333333,4.0,2.0
44,3,3,0.3333333333333333,4.0,2.0
44,3,4,0.0,4.0,0.0
44,4,0,0.16666666666666666,10.0,2.0
44,4,1,0.5,2.0,2.0
44,4,2,0.3333333333333333,4.0,2.0
44,4,3,0.3333333333333333,4.0,2.0
44,4,4,0.0,4.0,0.0
44,5,0,0.16666666666666666,10.0,2.0
44,5,1,0.5,2.0,2.0
44,5,2,0.6666666666666666,2.0,4.0
44,5,3,0.0,4.0,0.0
44,5,4,0.5,4.0,4.0
44,6,0,0.4,6.0,4.0
44,6,1,0.5,4.0,4.0
44,6,2,0.3333333333333333,4.0,2.0
44,6,3,0.0,4.0,0.0
44,6,4,0.3333333333333333,4.0,2.0
44,7,0,0.0,10.0,0.0
44,7,1,0.0,4.0,0.0
44,7,2,0.0,6.0,0.0
44,7,3,0.0,4.0,0.0
44,7,4,0.0,4.0,0.0
44,8,0,0.0,10.0,0.0
44,8,1,0.0,4.0,0.0
44,8,2,0.5,4.0,4.0
44,8,3,0.0,4.0,0.0
44,8,4,0.6666666666666666,2.0,4.0
45,1,0,0.25,6.0,2.0
45,1,1,0.0,6.0,0.0
45,1,2,0.0,4.0,0.0
45,1,3,0.0,4.0,0.0
45,1,4,0.25,6.0,2.0
45,2,0,0.0,8.0,0.0
45,2,1,0.3333333333333333,4.0,2.0
45,2,2,0.3333333333333333,4.0,2.0
45,2,3,0.0,4.0,0.0
45,2,4,0.0,6.0,0.0
45,3,0,0.0,8.0,0.0
45,3,1,0.0,6.0,0.0
45,3,2,0.0,4.0,0.0
45,3,3,0.0,4.0,0.0
45,3,4,0.0,6.0,0.0
45,4,0,0.0,8.0,0.0
45,4,1,0.3333333333333333,4.0,2.0
45,4,2,0.0,4.0,0.0
45,4,3,0.3333333333333333,4.0,2.0
45,4,4,0.0,6.0,0.0
45,5,0,0.25,6.0,2.0
45,5,1,0.0,6.0,0.0
45,5,2,0.0,4.0,0.0
45,5,3,0.0,4.0,0.0
45,5,4,0.25,6.0,2.0
45,6,0,0.0,8.0,0.0
45,6,1,0.0,6.0,0.0
45,6,2,0.0,4.0,0.0
45,6,3,0.0,4.0,0.0
45,6,4,0.0,6.0,0.0
45,7,0,0.0,8.0,0.0
45,7,1,0.3333333333333333,4.0,2.0
45,7,2,0.0,4.0,0.0
45,7,3,0.3333333333333333,4.0,2.0
45,7,4,0.0,6.0,0.0
45,8,0,0.0,8.0,0.0
45,8,1,0.0,6.0,0.0
45,8,2,0.5,2.0,2.0
45,8,3,0.3333333333333333,4.0,2.0
45,8,4,0.0,6.0,0.0
46,1,0,0.0,8.0,0.0
46,1,1,0.0,6.0,0.0
46,1,2,0.2,8.0,2.0
46,1,3,0.3333333333333333,4.0,2.0
46,2,0,0.0,8.0,0.0
46,2,1,0.0,6.0,0.0
46,2,2,0.0,10.0,0.0
46,2,3,0.0,4.0,0.0
46,3,0,0.0,8.0,0.0
46,3,1,0.0,6.0,0.0
46,3,2,0.0,10.0,0.0
46,3,3,0.0,4.0,0.0
46,4,0,0.0,8.0,0.0
46,4,1,0.0,6.0,0.0
46,4,2,0.0,10.0,0.0
46,4,3,0.0,4.0,0.0
46,5,0,0.0,8.0,0.0
46,5,1,0.0,6.0,0.0
46,5,2,0.2,8.0,2.0
46,5,3,0.3333333333333333,4.0,2.0
46,6,0,0.0,8.0,0.0
46,6,1,0.0,6.0,0.0
46,6,2,0.16666666666666666,10.0,2.0
46,6,3,0.5,2.0,2.0
46,7,0,0.0,8.0,0.0
46,7,1,0.0,6.0,0.0
46,7,2,0.16666666666666666,10.0,2.0
46,7,3,0.5,2.0,2.0
46,8,0,0.0,8.0,0.0
46,8,1,0.0,6.0,0.0
46,8,2,0.6666666666666666,4.0,8.0
46,8,3,0.8,2.0,8.0
47,1,0,0.0,6.0,0.0
47,1,1,0.0,4.0,0.0
47,1,2,0.0,4.0,0.0
47,1,3,0.0,14.0,0.0
47,2,0,0.0,6.0,0.0
47,2,1,0.0,4.0,0.0
47,2,2,0.0,4.0,0.0
47,2,3,0.0,14.0,0.0
47,3,0,0.0,6.0,0.0
47,3,1,0.0,4.0,0.0
47,3,2,0.0,4.0,0.0
47,3,3,0.0,14.0,0.0
47,4,0,0.0,6.0,0.0
47,4,1,0.0,4.0,0.0
47,4,2,0.0,4.0,0.0
47,4,3,0.0,14.0,0.0
47,5,0,0.0,6.0,0.0
47,5,1,0.0,4.0,0.0
47,5,2,0.0,4.0,0.0
47,5,3,0.0,14.0,0.0
47,6,0,0.0,6.0,0.0
47,6,1,0.0,4.0,0.0
47,6,2,0.0,4.0,0.0
47,6,3,0.0,14.0,0.0
47,7,0,0.0,6.0,0.0
47,7,1,0.0,4.0,0.0
47,7,2,0.0,4.0,0.0
47,7,3,0.0,14.0,0.0
47,8,0,0.0,6.0,0.0
47,8,1,0.0,4.0,0.0
47,8,2,0.0,4.0,0.0
47,8,3,0.0,14.0,0.0
48,1,0,0.0,6.0,0.0
48,1,1,0.0,6.0,0.0
48,1,2,0.0,4.0,0.0
48,1,3,0.0,4.0,0.0
48,1,4,0.0,8.0,0.0
48,2,0,0.0,6.0,0.0
48,2,1,0.5,4.0,4.0
48,2,2,0.0,4.0,0.0
48,2,3,0.0,4.0,0.0
48,2,4,0.4,6.0,4.0
48,3,0,0.0,6.0,0.0
48,3,1,0.3333333333333333,4.0,2.0
48,3,2,0.0,4.0,0.0
48,3,3,0.0,4.0,0.0
48,3,4,0.2,8.0,2.0
48,4,0,0.0,6.0,0.0
48,4,1,0.3333333333333333,4.0,2.0
48,4,2,0.0,4.0,0.0
48,4,3,0.0,4.0,0.0
48,4,4,0.2,8.0,2.0
48,5,0,0.0,6.0,0.0
48,5,1,0.0,6.0,0.0
48,5,2,0.0,4.0,0.0
48,5,3,0.0,4.0,0.0
48,5,4,0.0,8.0,0.0
48,6,0,0.0,6.0,0.0
48,6,1,0.25,6.0,2.0
48,6,2,0.0,4.0,0.0
48,6,3,0.0,4.0,0.0
48,6,4,0.25,6.0,2.0
48,7,0,0.0,6.0,0.0
48,7,1,0.5,4.0,4.0
48,7,2,0.0,4.0,0.0
48,7,3,0.0,4.0,0.0
48,7,4,0.4,6.0,4.0
48,8,0,0.3333333333333333,4.0,2.0
48,8,1,0.3333333333333333,4.0,2.0
48,8,2,0.3333333333333333,4.0,2.0
48,8,3,0.0,4.0,0.0
48,8,4,0.2,8.0,2.0
49,1,0,0.3333333333333333,4.0,2.0
49,1,1,0.0,14.0,0.0
49,1,2,0.3333333333333333,4.0,2.0
49,1,3,0.0,4.0,0.0
49,2,0,0.0,6.0,0.0
49,2,1,0.0,14.0,0.0
49,2,2,0.0,4.0,0.0
49,2,3,0.0,4.0,0.0
49,3,0,0.0,6.0,0.0
49,3,1,0.0,14.0,0.0
49,3,2,0.0,4.0,0.0
49,3,3,0.0,4.0,0.0
49,4,0,0.0,6.0,0.0
49,4,1,0.0,14.0,0.0
49,4,2,0.0,4.0,0.0
49,4,3,0.0,4.0,0.0
49,5,0,0.0,6.0,0.0
49,5,1,0.0,14.0,0.0
49,5,2,0.0,4.0,0.0
49,5,3,0.0,4.0,0.0
49,6,0,0.0,6.0,0.0
49,6,1,0.0,14.0,0.0
49,6,2,0.0,4.0,0.0
49,6,3,0.0,4.0,0.0
49,7,0,0.0,6.0,0.0
49,7,1,0.0,14.0,0.0
49,7,2,0.0,4.0,0.0
49,7,3,0.0,4.0,0.0
49,8,0,0.0,6.0,0.0
49,8,1,0.0,14.0,0.0
49,8,2,1.0,0.0,4.0
49,8,3,0.5,4.0,4.0
50,1,0,0.3333333333333333,4.0,2.0
50,1,1,0.0,4.0,0.0
50,1,2,0.0,6.0,0.0
50,1,3,0.5,4.0,4.0
50,1,4,0.25,6.0,2.0
50,2,0,0.0,4.0,0.0
50,2,1,0.3333333333333333,4.0,2.0
50,2,2,0.0,6.0,0.0
50,2,3,0.6,4.0,6.0
50,2,4,0.5,4.0,4.0
50,3,0,0.0,4.0,0.0
50,3,1,0.3333333333333333,4.0,2.0
50,3,2,0.25,6.0,2.0
50,3,3,0.5,4.0,4.0
50,3,4,0.0,6.0,0.0
50,4,0,0.3333333333333333,4.0,2.0
50,4,1,0.0,4.0,0.0
50,4,2,0.5,4.0,4.0
50,4,3,0.6,4.0,6.0
50,4,4,0.0,6.0,0.0
50,5,0,0.0,4.0,0.0
50,5,1,0.3333333333333333,4.0,2.0
50,5,2,0.3333333333333333,4.0,2.0
50,5,3,0.5,4.0,4.0
50,5,4,0.4,6.0,4.0
50,6,0,0.0,4.0,0.0
50,6,1,0.0,4.0,0.0
50,6,2,0.3333333333333333,4.0,2.0
50,6,3,0.2,8.0,2.0
50,6,4,0.0,6.0,0.0
50,7,0,0.0,4.0,0.0
50,7,1,0.0,4.0,0.0
50,7,2,0.3333333333333333,4.0,2.0
50,7,3,0.2,8.0,2.0
50,7,4,0.0,6.0,0.0
50,8,0,0.0,4.0,0.0
50,8,1,0.0,4.0,0.0
50,8,2,0.3333333333333333,4.0,2.0
50,8,3,0.2,8.0,2.0
50,8,4,0.5,4.0,4.0
51,1,0,0.6666666666666666,4.0,8.0
51,1,1,0.8,2.0,8.0
51,1,2,0.3333333333333333,4.0,2.0
51,1,3,0.2,8.0,2.0
51,2,0,0.2,8.0,2.0
51,2,1,0.3333333333333333,4.0,2.0
51,2,2,0.3333333333333333,4.0,2.0
51,2,3,0.2,8.0,2.0
51,3,0,0.3333333333333333,8.0,4.0
51,3,1,0.6666666666666666,2.0,4.0
51,3,2,0.75,2.0,6.0
51,3,3,0.5,6.0,6.0
51,4,0,0.0,8.0,0.0
51,4,1,0.0,6.0,0.0
51,4,2,0.0,4.0,0.0
51,4,3,0.0,10.0,0.0
51,5,0,0.0,8.0,0.0
51,5,1,0.0,6.0,0.0
51,5,2,0.0,4.0,0.0
51,5,3,0.0,10.0,0.0
51,6,0,0.4,6.0,4.0
51,6,1,0.5,4.0,4.0
51,6,2,0.3333333333333333,4.0,2.0
51,6,3,0.2,8.0,2.0
51,7,0,0.4,6.0,4.0
51,7,1,0.5,4.0,4.0
51,7,2,0.6666666666666666,2.0,4.0
51,7,3,0.3333333333333333,8.0,4.0
51,8,0,0.3333333333333333,8.0,4.0
51,8,1,0.6666666666666666,2.0,4.0
51,8,2,1.0,0.0,4.0
51,8,3,0.2857142857142857,10.0,4.0
52,1,0,0.3333333333333333,4.0,2.0
52,1,1,0.2,8.0,2.0
52,1,2,0.4,6.0,4.0
52,1,3,0.5,4.0,4.0
52,2,0,0.3333333333333333,4.0,2.0
52,2,1,0.2,8.0,2.0
52,2,2,0.2,8.0,2.0
52,2,3,0.3333333333333333,4.0,2.0
52,3,0,0.3333333333333333,4.0,2.0
52,3,1,0.2,8.0,2.0
52,3,2,0.2,8.0,2.0
52,3,3,0.3333333333333333,4.0,2.0
52,4,0,0.3333333333333333,4.0,2.0
52,4,1,0.2,8.0,2.0
52,4,2,0.0,8.0,0.0
52,4,3,0.0,6.0,0.0
52,5,0,0.0,4.0,0.0
52,5,1,0.0,10.0,0.0
52,5,2,0.4,6.0,4.0
52,5,3,0.5,4.0,4.0
52,6,0,0.0,4.0,0.0
52,6,1,0.0,10.0,0.0
52,6,2,0.0,8.0,0.0
52,6,3,0.0,6.0,0.0
52,7,0,0.0,4.0,0.0
52,7,1,0.0,10.0,0.0
52,7,2,0.25,6.0,2.0
52,7,3,0.25,6.0,2.0
52,8,0,0.0,4.0,0.0
52,8,1,0.0,10.0,0.0
52,8,2,0.25,6.0,2.0
52,8,3,0.25,6.0,2.0
53,1,0,0.0,4.0,0.0
53,1,1,0.0,6.0,0.0
53,1,2,0.0,4.0,0.0
53,1,3,0.0,4.0,0.0
53,1,4,0.0,6.0,0.0
53,1,5,0.0,4.0,0.0
53,2,0,0.0,4.0,0.0
53,2,1,0.0,6.0,0.0
53,2,2,0.0,4.0,0.0
53,2,3,0.0,4.0,0.0
53,2,4,0.0,6.0,0.0
53,2,5,0.0,4.0,0.0
53,3,0,0.3333333333333333,4.0,2.0
53,3,1,0.3333333333333333,4.0,2.0
53,3,2,0.0,4.0,0.0
53,3,3,0.0,4.0,0.0
53,3,4,0.0,6.0,0.0
53,3,5,0.0,4.0,0.0
53,4,0,0.5,2.0,2.0
53,4,1,0.3333333333333333,4.0,2.0
53,4,2,0.0,4.0,0.0
53,4,3,0.5,4.0,4.0
53,4,4,0.0,6.0,0.0
53,4,5,0.0,4.0,0.0
53,5,0,0.0,4.0,0.0
53,5,1,0.3333333333333333,4.0,2.0
53,5,2,0.0,4.0,0.0
53,5,3,0.3333333333333333,4.0,2.0
53,5,4,0.0,6.0,0.0
53,5,5,0.0,4.0,0.0
53,6,0,0.0,4.0,0.0
53,6,1,0.0,6.0,0.0
53,6,2,0.0,4.0,0.0
53,6,3,0.0,4.0,0.0
53,6,4,0.0,6.0,0.0
53,6,5,0.0,4.0,0.0
53,7,0,0.3333333333333333,4.0,2.0
53,7,1,0.3333333333333333,4.0,2.0
53,7,2,0.0,4.0,0.0
53,7,3,0.0,4.0,0.0
53,7,4,0.25,6.0,2.0
53,7,5,0.5,2.0,2.0
53,8,0,0.0,4.0,0.0
53,8,1,0.3333333333333333,4.0,2.0
53,8,2,0.5,2.0,2.0
53,8,3,0.3333333333333333,4.0,2.0
53,8,4,0.4,6.0,4.0
53,8,5,0.5,2.0,2.0
54,1,0,0.3333333333333333,4.0,2.0
54,1,1,0.3333333333333333,4.0,2.0
54,1,2,0.0,4.0,0.0
54,1,3,0.0,10.0,0.0
54,1,4,0.0,4.0,0.0
54,2,0,0.3333333333333333,4.0,2.0
54,2,1,0.3333333333333333,4.0,2.0
54,2,2,0.0,4.0,0.0
54,2,3,0.2,8.0,2.0
54,2,4,0.3333333333333333,4.0,2.0
54,3,0,0.6666666666666666,2.0,4.0
54,3,1,0.5,4.0,4.0
54,3,2,0.0,4.0,0.0
54,3,3,0.0,10.0,0.0
54,3,4,0.0,4.0,0.0
54,4,0,0.6666666666666666,2.0,4.0
54,4,1,0.0,6.0,0.0
54,4,2,0.6666666666666666,2.0,4.0
54,4,3,0.6,4.0,6.0
54,4,4,0.6,4.0,6.0
54,5,0,0.0,4.0,0.0
54,5,1,0.3333333333333333,4.0,2.0
54,5,2,0.3333333333333333,4.0,2.0
54,5,3,0.0,10.0,0.0
54,5,4,0.0,4.0,0.0
54,6,0,0.0,4.0,0.0
54,6,1,0.75,2.0,6.0
54,6,2,0.3333333333333333,4.0,2.0
54,6,3,0.3333333333333333,8.0,4.0
54,6,4,0.0,4.0,0.0
54,7,0,0.0,4.0,0.0
54,7,1,0.0,6.0,0.0
54,7,2,0.0,4.0,0.0
54,7,3,0.16666666666666666,10.0,2.0
54,7,4,0.5,2.0,2.0
54,8,0,0.0,4.0,0.0
54,8,1,0.0,6.0,0.0
54,8,2,0.0,4.0,0.0
54,8,3,0.5,6.0,6.0
54,8,4,0.75,2.0,6.0
55,1,0,0.3333333333333333,4.0,2.0
55,1,1,0.3333333333333333,4.0,2.0
55,1,2,0.0,4.0,0.0
55,1,3,0.0,10.0,0.0
55,1,4,0.0,4.0,0.0
55,2,0,0.3333333333333333,4.0,2.0
55,2,1,0.3333333333333333,4.0,2.0
55,2,2,0.0,4.0,0.0
55,2,3,0.0,10.0,0.0
55,2,4,0.0,4.0,0.0
55,3,0,0.3333333333333333,4.0,2.0
55,3,1,0.0,4.0,0.0
55,3,2,0.3333333333333333,4.0,2.0
55,3,3,0.0,10.0,0.0
55,3,4,0.0,4.0,0.0
55,4,0,0.3333333333333333,4.0,2.0
55,4,1,0.0,4.0,0.0
55,4,2,0.3333333333333333,4.0,2.0
55,4,3,0.0,10.0,0.0
55,4,4,0.0,4.0,0.0
55,5,0,0.0,6.0,0.0
55,5,1,0.0,4.0,0.0
55,5,2,0.0,4.0,0.0
55,5,3,0.0,10.0,0.0
55,5,4,0.0,4.0,0.0
55,6,0,0.0,6.0,0.0
55,6,1,0.0,4.0,0.0
55,6,2,0.0,4.0,0.0
55,6,3,0.0,10.0,0.0
55,6,4,0.0,4.0,0.0
55,7,0,0.0,6.0,0.0
55,7,1,0.0,4.0,0.0
55,7,2,0.0,4.0,0.0
55,7,3,0.0,10.0,0.0
55,7,4,0.0,4.0,0.0
55,8,0,0.5,4.0,4.0
55,8,1,0.6666666666666666,2.0,4.0
55,8,2,0.0,4.0,0.0
55,8,3,0.0,10.0,0.0
55,8,4,0.0,4.0,0.0
56,1,0,0.3333333333333333,4.0,2.0
56,1,1,0.0,4.0,0.0
56,1,2,0.0,4.0,0.0
56,1,3,0.5,4.0,4.0
56,1,4,0.2,8.0,2.0
56,2,0,0.3333333333333333,4.0,2.0
56,2,1,0.3333333333333333,4.0,2.0
56,2,2,0.0,4.0,0.0
56,2,3,0.0,4.0,0.0
56,2,4,0.0,10.0,0.0
56,3,0,0.3333333333333333,4.0,2.0
56,3,1,0.3333333333333333,4.0,2.0
56,3,2,0.0,4.0,0.0
56,3,3,0.0,4.0,0.0
56,3,4,0.0,10.0,0.0
56,4,0,0.3333333333333333,4.0,2.0
56,4,1,0.0,4.0,0.0
56,4,2,0.3333333333333333,4.0,2.0
56,4,3,0.0,4.0,0.0
56,4,4,0.0,10.0,0.0
56,5,0,0.0,6.0,0.0
56,5,1,0.0,4.0,0.0
56,5,2,0.0,4.0,0.0
56,5,3,0.0,4.0,0.0
56,5,4,0.0,10.0,0.0
56,6,0,0.3333333333333333,4.0,2.0
56,6,1,0.0,4.0,0.0
56,6,2,0.3333333333333333,4.0,2.0
56,6,3,0.0,4.0,0.0
56,6,4,0.0,10.0,0.0
56,7,0,0.3333333333333333,4.0,2.0
56,7,1,0.0,4.0,0.0
56,7,2,0.0,4.0,0.0
56,7,3,0.3333333333333333,4.0,2.0
56,7,4,0.3333333333333333,8.0,4.0
56,8,0,0.5,4.0,4.0
56,8,1,0.3333333333333333,4.0,2.0
56,8,2,0.0,4.0,0.0
56,8,3,0.5,2.0,2.0
56,8,4,0.3333333333333333,8.0,4.0
57,1,0,0.5,4.0,4.0
57,1,1,0.2,8.0,2.0
57,1,2,0.3333333333333333,4.0,2.0
57,1,3,0.4,6.0,4.0
57,2,0,0.25,6.0,2.0
57,2,1,0.2,8.0,2.0
57,2,2,0.3333333333333333,4.0,2.0
57,2,3,0.25,6.0,2.0
57,3,0,0.25,6.0,2.0
57,3,1,0.25,6.0,2.0
57,3,2,0.25,6.0,2.0
57,3,3,0.25,6.0,2.0
57,4,0,0.0,8.0,0.0
57,4,1,0.0,8.0,0.0
57,4,2,0.0,6.0,0.0
57,4,3,0.0,6.0,0.0
57,5,0,0.0,8.0,0.0
57,5,1,0.5,4.0,4.0
57,5,2,0.4,6.0,4.0
57,5,3,0.0,6.0,0.0
57,6,0,0.0,8.0,0.0
57,6,1,0.25,6.0,2.0
57,6,2,0.25,6.0,2.0
57,6,3,0.0,6.0,0.0
57,7,0,0.4,6.0,4.0
57,7,1,0.25,6.0,2.0
57,7,2,0.25,6.0,2.0
57,7,3,0.5,4.0,4.0
57,8,0,0.6666666666666666,4.0,8.0
57,8,1,0.6,4.0,6.0
57,8,2,0.6,4.0,6.0
57,8,3,0.8,2.0,8.0
58,1,0,0.6,4.0,6.0
58,1,1,0.6,4.0,6.0
58,1,2,0.6666666666666666,2.0,4.0
58,1,3,0.3333333333333333,8.0,4.0
58,2,0,0.3333333333333333,4.0,2.0
58,2,1,0.2,8.0,2.0
58,2,2,0.3333333333333333,4.0,2.0
58,2,3,0.2,8.0,2.0
58,3,0,0.0,4.0,0.0
58,3,1,0.0,10.0,0.0
58,3,2,0.5,2.0,2.0
58,3,3,0.16666666666666666,10.0,2.0
58,4,0,0.0,4.0,0.0
58,4,1,0.0,10.0,0.0
58,4,2,0.3333333333333333,4.0,2.0
58,4,3,0.2,8.0,2.0
58,5,0,0.0,4.0,0.0
58,5,1,0.0,10.0,0.0
58,5,2,0.3333333333333333,4.0,2.0
58,5,3,0.2,8.0,2.0
58,6,0,0.0,4.0,0.0
58,6,1,0.0,10.0,0.0
58,6,2,1.0,0.0,6.0
58,6,3,0.42857142857142855,8.0,6.0
58,7,0,0.0,4.0,0.0
58,7,1,0.0,10.0,0.0
58,7,2,0.0,4.0,0.0
58,7,3,0.0,10.0,0.0
58,8,0,0.0,4.0,0.0
58,8,1,0.0,10.0,0.0
58,8,2,0.0,4.0,0.0
58,8,3,0.0,10.0,0.0
59,1,0,0.5,4.0,4.0
59,1,1,0.0,6.0,0.0
59,1,2,0.4,6.0,4.0
59,1,3,0.0,8.0,0.0
